Census year,Block ID,Property ID,Base property ID,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,790,597227,597227,Port Melbourne,Vacant,0,Vacant Space,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Vacant,0,Vacant Space,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Soho Style,3244,Painting and Decorating Services,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Vacant,0,Vacant Space,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Vacant,0,Vacant Space,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Vacant,0,Vacant Space,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Vacant,0,Vacant Space,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,597227,597227,Port Melbourne,Specialist Services,3232,Electrical Services,144.9099038,-37.82485375,"(-37.82485375, 144.9099038)"
2018,790,613949,613949,Port Melbourne,Mercedes-Benz Autobody,9412,"Automotive Body, Paint and Interior Repair",144.9088848,-37.82706597,"(-37.82706597, 144.9088848)"
2018,791,110501,110501,Port Melbourne,Boeing Aerostructures Australia,2394,Aircraft Manufacturing and Repair Services,144.9041284,-37.82925157,"(-37.82925157, 144.9041284)"
2018,791,560363,560363,Port Melbourne,Transfleet Transport Pty Ltd,4610,Road Freight Transport,144.9026083,-37.83081223,"(-37.83081223, 144.9026083)"
2018,791,560363,560363,Port Melbourne,Bass Strait Transport Pty Ltd,4610,Road Freight Transport,144.9026083,-37.83081223,"(-37.83081223, 144.9026083)"
2018,791,111417,110496,Port Melbourne,Vacant,0,Vacant Space,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111416,110496,Port Melbourne,ACS,6923,Engineering Design and Engineering Consulting Services,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111418,110496,Port Melbourne,Smokin' Barrys,4513,Catering Services,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,110497,110496,Port Melbourne,Intertek,6925,Scientific Testing and Analysis Services,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111421,110496,Port Melbourne,Thrust Maritime,6631,Heavy Machinery and Scaffolding Rental and Hiring,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111216,110496,Port Melbourne,Vacant,0,Vacant Space,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111422,110496,Port Melbourne,DJ Warehouse,6639,Other Goods and Equipment Rental and Hiring n.e.c.,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,110498,110496,Port Melbourne,Yamaha City,9419,Other Automotive Repair and Maintenance,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111216,110496,Port Melbourne,Vacant,0,Vacant Space,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111217,110496,Port Melbourne,Lancemore Group,4400,Accommodation,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,111217,110496,Port Melbourne,Gilmores,7320,Packaging Services,144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,110499,110496,Port Melbourne,Nelson Bros Funeral Services Pty Ltd,9520,"Funeral, Crematorium and Cemetery Services",144.9012645,-37.82998456,"(-37.82998456, 144.9012645)"
2018,791,560362,560362,Port Melbourne,Vacant,0,Vacant Space,144.9013768,-37.83106466,"(-37.83106466, 144.9013768)"
2018,793,670592,670592,Port Melbourne,Prixcar Services Pty Ltd,5211,Stevedoring Services,144.9004092,-37.83554811,"(-37.83554811, 144.9004092)"
2018,791,638532,638532,Port Melbourne,VicRoads,3101,Road and Bridge Construction,144.90229,-37.83184533,"(-37.83184533, 144.90229)"
2018,791,560359,559378,Port Melbourne,Vacant,0,Vacant Space,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560353,559378,Port Melbourne,Doyle  Sailmaker,1333,Cut and Sewn Textile Product Manufacturing,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560354,559378,Port Melbourne,Clamp Electrical Industries Pty Ltd,2439,Other Electrical Equipment Manufacturing,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560361,559378,Port Melbourne,Vacant,0,Vacant Space,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560357,559378,Port Melbourne,Oxley Nets,1332,"Rope, Cordage and Twine Manufacturing",144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560358,559378,Port Melbourne,Anova Electrical,3232,Electrical Services,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560360,559378,Port Melbourne,Vacant,0,Vacant Space,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560355,559378,Port Melbourne,Greene Street Juice Co,1140,Fruit and Vegetable Processing,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,560356,559378,Port Melbourne,McDonald Marine + Industrial,2392,Boatbuilding and Repair Services,144.9017936,-37.82997653,"(-37.82997653, 144.9017936)"
2018,791,559377,559377,Port Melbourne,Vacant,0,Vacant Space,144.9016815,-37.82937965,"(-37.82937965, 144.9016815)"
2018,791,559376,559376,Port Melbourne,Greenham,3602,"Meat, Poultry and Smallgoods Wholesaling",144.9018017,-37.82926186,"(-37.82926186, 144.9018017)"
2018,794,110495,110495,Port Melbourne,MIRRAT,5211,Stevedoring Services,144.9028334,-37.83774517,"(-37.83774517, 144.9028334)"
2018,795,110599,110599,Port Melbourne,Toll Shipping,4810,Water Freight Transport,144.9083908,-37.83973896,"(-37.83973896, 144.9083908)"
2018,795,111198,111198,Port Melbourne,Australian Amalgamated Terminals,5211,Stevedoring Services,144.9026582,-37.84346271,"(-37.84346271, 144.9026582)"
2018,795,110847,110847,Port Melbourne,Searoad Shipping Pty Ltd,5211,Stevedoring Services,144.9086953,-37.84170279,"(-37.84170279, 144.9086953)"
2018,794,592821,592821,Port Melbourne,Vacant,0,Vacant Space,144.9061893,-37.83441573,"(-37.83441573, 144.9061893)"
2018,794,657211,657211,Port Melbourne,Autocare Services,5211,Stevedoring Services,144.9037387,-37.83577778,"(-37.83577778, 144.9037387)"
2018,794,665271,665271,Port Melbourne,Australian Amalgamated Terminals Pty Ltd,5211,Stevedoring Services,144.9078089,-37.83672398,"(-37.83672398, 144.9078089)"
2018,790,599616,599616,Port Melbourne,Pharmaceutical Packaging Professionals,7320,Packaging Services,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,Vacant,0,Vacant Space,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,Racing Supplies Pty Ltd,4241,Sport and Camping Equipment Retailing,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,CONTROL TRACK Pty Ltd,7000,Computer System Design and Related Services,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,Sirona Dental System Pty Ltd,3419,Other Specialised Industrial Machinery and Equipment Wholesaling,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,Vacant,0,Vacant Space,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,Megavar,6923,Engineering Design and Engineering Consulting Services,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,CFMEU Education & Training Unit,8101,Technical and Vocational Education and Training,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,599616,599616,Port Melbourne,CYNOSURE Pty Ltd,2412,Medical and Surgical Equipment Manufacturing,144.9072331,-37.82721134,"(-37.82721134, 144.9072331)"
2018,790,589983,589983,Port Melbourne,Premium Beverages Pty Ltd,3606,Liquor and Tobacco Product Wholesaling,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Lester Franks,6922,Surveying and Mapping Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Elevators Australia,3239,Other Building Installation Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Pharmaceutical Packaging Professionals,7320,Packaging Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Jands Pty Ltd,9139,Amusement and Other Recreational Activities n.e.c.,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Cable Works Pty Ltd,3232,Electrical Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Real Food Distributators Pty Ltd,3609,Other Grocery Wholesaling,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,HYDRAULICS AUSTRALIA Pty Ltd,9429,Other Machinery and Equipment Repair and Maintenance,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,SRC Health Pty Ltd,2412,Medical and Surgical Equipment Manufacturing,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,GLOBALNET SOLUTIONS AUSTRALIA PTY. LTD.,7000,Computer System Design and Related Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Expert Security & Communication,3234,Fire and Security Alarm Installation Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Loan Market,6419,Other Auxiliary Finance and Investment Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,SJP Air Conditioning Specialists,3233,Air Conditioning and Heating Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Absolute Surveying Pty Ltd,6922,Surveying and Mapping Services,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,ARISTOCRAT TECHNOLOGIES AUSTRALIA PTY LIMITED,2469,Other Specialised Machinery and Equipment Manufacturing,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589983,589983,Port Melbourne,Great Engineering,2469,Other Specialised Machinery and Equipment Manufacturing,144.9067152,-37.82651579,"(-37.82651579, 144.9067152)"
2018,790,589461,624112,Port Melbourne,Surex Surveyors,6922,Surveying and Mapping Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,Eascom Electrical Pty Ltd,3232,Electrical Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,Australian Asphalt Pavement Association Ltd,9552,Labour Association Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,R.P.F. BUILDING PTY. LTD.,3011,House Construction,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,Medacta Australia Pty Ltd,2412,Medical and Surgical Equipment Manufacturing,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,Karcas,7212,Labour Supply Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,Mail Call Couriers Pty Ltd,5102,Courier Pick-up and Delivery Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,Interspan,2034,Concrete Product Manufacturing,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,Vacant,0,Vacant Space,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,JORR,6962,Management Advice and Other Consulting Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,AUSTRAL ASIAN MARITIME GROUP Pty Ltd,4810,Water Freight Transport,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,Ekologix Australia Pty Ltd,3800,Commission-Based Wholesaling,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,Alpha Plus Digital Solutions,3494,Other Electrical and Electronic Good Wholesaling,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589460,624112,Port Melbourne,E- audio Pty Ltd,5522,Music and Other Sound Recording Activities,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589461,624112,Port Melbourne,Orion Computers Pty Ltd,7000,Computer System Design and Related Services,144.9058858,-37.82747834,"(-37.82747834, 144.9058858)"
2018,790,589450,589450,Port Melbourne,Rathbone Wine Group Pty Ltd,3606,Liquor and Tobacco Product Wholesaling,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Vacant,0,Vacant Space,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,The Chia Co,3609,Other Grocery Wholesaling,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Nutrition Darling Pty Ltd,4513,Catering Services,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,CFMEU Education & Training Unit,9552,Labour Association Services,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Buxton Constructions,3020,Non-Residential Building Construction,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Vacant,0,Vacant Space,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Lendly,6419,Other Auxiliary Finance and Investment Services,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Bonnie and Duke Cafe Port Melbourne,4511,Cafes and Restaurants,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589450,589450,Port Melbourne,Total Computer Technology,7000,Computer System Design and Related Services,144.9049816,-37.82654955,"(-37.82654955, 144.9049816)"
2018,790,589462,589462,Port Melbourne,Biotech Engineering,6923,Engineering Design and Engineering Consulting Services,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Powers Textiles Pty Ltd,1351,Clothing Manufacturing,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Sabre Cafe,4511,Cafes and Restaurants,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Computer-Easy Australia Pty Ltd,3492,Computer and Computer Peripheral Wholesaling,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Lang Construction Pty Ltd,3011,House Construction,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Vacant,0,Vacant Space,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Crystal Nest Pty Ltd,3609,Other Grocery Wholesaling,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Draggin Jeans,1351,Clothing Manufacturing,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589462,589462,Port Melbourne,Power Protect,3232,Electrical Services,144.9063361,-37.82797662,"(-37.82797662, 144.9063361)"
2018,790,589452,589452,Port Melbourne,NBN Co Limited,5910,Internet Service Providers and Web Search Portals,144.9058038,-37.82587513,"(-37.82587513, 144.9058038)"
2018,785,110535,110535,Port Melbourne,Ocean View Cafe Port Melbourne,4511,Cafes and Restaurants,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Australasian Exhibitions & Events Pty Ltd,7299,Other Administrative Services n.e.c.,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,VCON Pty Ltd,3020,Non-Residential Building Construction,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Ski Racing Australia Association Incorporated,9551,Business and Professional Association Services,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Bellingham Marine Australia Pty Ltd,3109,Other Heavy and Civil Engineering Construction,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Vacant,0,Vacant Space,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Pier 35 Bar & Grill,4511,Cafes and Restaurants,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Pier 35 Boat Sales,4245,Marine Equipment Retailing,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Centre For Organisation Development Pty Ltd,6962,Management Advice and Other Consulting Services,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,D'Albora Marinas,5309,Other Warehousing and Storage Services,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,MFB,7713,Fire Protection and Other Emergency Services,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,Crush Fine Wines,3800,Commission-Based Wholesaling,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,785,110535,110535,Port Melbourne,G2 Ocean Australia,4810,Water Freight Transport,144.9041689,-37.82644366,"(-37.82644366, 144.9041689)"
2018,790,589454,589454,Port Melbourne,Vacant,0,Vacant Space,144.906248,-37.82561451,"(-37.82561451, 144.906248)"
2018,790,667313,570826,Port Melbourne,Schindler Lifts Australia Pty Ltd,2491,Lifting and Material Handling Equipment Manufacturing,144.9081904,-37.82684238,"(-37.82684238, 144.9081904)"
2018,790,573349,570826,Port Melbourne,Omnigraphics Australia Pty Limited,1611,Printing,144.9081904,-37.82684238,"(-37.82684238, 144.9081904)"
2018,790,573350,570826,Port Melbourne,Vacant,0,Vacant Space,144.9081904,-37.82684238,"(-37.82684238, 144.9081904)"
2018,790,667313,570826,Port Melbourne,AWM Electrical,3494,Other Electrical and Electronic Good Wholesaling,144.9081904,-37.82684238,"(-37.82684238, 144.9081904)"
2018,790,589468,589468,Port Melbourne,Vacant,0,Vacant Space,144.9079721,-37.82771997,"(-37.82771997, 144.9079721)"
2018,790,589467,589467,Port Melbourne,Complete Function Hire,6639,Other Goods and Equipment Rental and Hiring n.e.c.,144.9075923,-37.82794963,"(-37.82794963, 144.9075923)"
2018,790,589467,589467,Port Melbourne,Essential Napery,9531,Laundry and Dry-Cleaning Services,144.9075923,-37.82794963,"(-37.82794963, 144.9075923)"
2018,790,586084,586084,Port Melbourne,SC Group,2312,Motor Vehicle Body and Trailer Manufacturing,144.9083932,-37.82734662,"(-37.82734662, 144.9083932)"
2018,790,593753,593753,Port Melbourne,Hype Workshop,1492,Wooden Structural Fitting and Component Manufacturing,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Vacant,0,Vacant Space,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Lockers Australia Pty Ltd,2512,Metal Furniture Manufacturing,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,EMPR Australia Pty Ltd,3494,Other Electrical and Electronic Good Wholesaling,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Cosimer Pty Ltd,3720,Pharmaceutical and Toiletry Goods Wholesaling,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Menco Electrical,3232,Electrical Services,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Vacant,0,Vacant Space,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Ives Road Custodian,5299,Other Transport Support Services n.e.c.,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,EPS,3232,Electrical Services,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Vacant,0,Vacant Space,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Trinity Switchboards,3494,Other Electrical and Electronic Good Wholesaling,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Amps Alive Electrical,3232,Electrical Services,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Kapital Refrigeration,3233,Air Conditioning and Heating Services,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,593753,593753,Port Melbourne,Rush Distribution Pty Ltd,3712,Clothing and Footwear Wholesaling,144.908423,-37.82519497,"(-37.82519497, 144.908423)"
2018,790,570827,570827,Port Melbourne,Workspace Commercial Furniture,3239,Other Building Installation Services,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,Vacant,0,Vacant Space,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,Doculink,1611,Printing,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,Solid,3221,Concreting Services,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,AV 24/7,6639,Other Goods and Equipment Rental and Hiring n.e.c.,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,Pharmaceutical Packaging Professionals,7320,Packaging Services,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,CDM Corporate Solutions,7000,Computer System Design and Related Services,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,Flower Flow,4232,Garden Supplies Retailing,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
2018,790,570827,570827,Port Melbourne,Vacant,0,Vacant Space,144.9073333,-37.82542109,"(-37.82542109, 144.9073333)"
